92,65.5208,211,0.232323,92,6.95289e-310,
25,18.2426,28,0.714286,25,6.95289e-310,
79,52.7279,140,0.351111,79,6.95289e-310,
18,14.6213,21,0.6,18,6.95289e-310,
40,30.4853,72,0.30303,40,6.95289e-310,
19,14.4497,22,0.678571,19,6.95289e-310,
25,18.8284,40,0.390625,25,6.95289e-310,
20,16.6569,23,0.571429,20,6.95289e-310,
50,41.4142,91,0.37037,50,6.95289e-310,
10,9.03553,10,0.666667,10,6.95289e-310,
90,51.9706,139,0.428571,90,6.95289e-310,
21,15.8284,26,0.6,21,6.95289e-310,
16,12.4497,22,0.457143,16,6.95289e-310,
40,29.6569,65,0.333333,40,6.95289e-310,
58,39.5563,104,0.322222,58,6.95289e-310,
22,16.4853,25,0.611111,22,6.95289e-310,
36,25.0355,57,0.45,36,6.95289e-310,
20,16.6569,24,0.571429,20,6.95289e-310,
16,15.2071,22,0.484848,16,6.95289e-310,
64,47.3137,119,0.222222,64,6.95289e-310,
18,13.6213,19,0.857143,18,6.95289e-310,
91,68.935,214,0.252778,91,6.95289e-310,
103,55.5919,152,0.468182,103,6.95289e-310,
55,42.1421,104,0.289474,55,6.95289e-310,
15,14.4497,25,0.340909,15,6.95289e-310,
73,36.6924,94,0.603306,73,6.95289e-310,
100,39.935,110,0.699301,100,6.95289e-310,
18,15.4497,20,0.642857,18,6.95289e-310,
26,21.4853,35,0.464286,26,6.95289e-310,
10,9.24264,10,0.625,10,6.95289e-310,
13,11.4497,15,0.65,13,6.95289e-310,
11,9.62132,14,0.55,11,6.95289e-310,
20,17.0711,22,0.625,20,6.95289e-310,
13,11.2426,14,0.722222,13,6.95289e-310,
78,48.1421,135,0.4,78,6.95289e-310,
10,8.20711,17,0.416667,10,6.95289e-310,
21,13.4142,28,0.583333,21,6.95289e-310,
26,16.0355,28,0.742857,26,6.95289e-310,
20,15.0355,28,0.408163,20,6.95289e-310,
15,13.0355,16,0.714286,15,6.95289e-310,
87,44.3848,111,0.494318,87,6.95289e-310,
47,31.4497,64,0.451923,47,6.95289e-310,
110,52.4558,148,0.555556,110,6.95289e-310,
15,12.4853,16,0.6,15,6.95289e-310,
56,29.8995,64,0.666667,56,6.95289e-310,
35,21.6924,39,0.583333,35,6.95289e-310,
21,15.0355,37,0.333333,21,6.95289e-310,
11,11,13,0.611111,11,6.95289e-310,
19,14,21,0.703704,19,6.95289e-310,
21,14.6569,27,0.466667,21,6.95289e-310,
18,13.6213,22,0.6,18,6.95289e-310,
1949,429.084,3265,0.385635,1970,6.95289e-310,
39,26.0711,61,0.443182,39,6.95289e-310,
24,18.4497,35,0.48,24,6.95289e-310,
15,13.2426,20,0.416667,15,6.95289e-310,
17,13.4497,18,0.68,17,6.95289e-310,
21,14.2426,22,0.84,21,6.95289e-310,
144,51.5563,170,0.727273,144,6.95289e-310,
14,11.4142,15,0.7,14,6.95289e-310,
18,13.6569,19,0.75,18,6.95289e-310,
21,15.0711,21,0.75,21,6.95289e-310,
16,12.4142,17,0.8,16,6.95289e-310,
27,17.0711,27,0.75,27,6.95289e-310,
13,10.8284,14,0.8125,13,6.95289e-310,
15,12.4853,15,0.625,15,6.95289e-310,
18,13.8284,20,0.72,18,6.95289e-310,
48,31.0711,64,0.5,48,6.95289e-310,
46,31.1066,64,0.442308,46,6.95289e-310,
16,12.6213,16,0.8,16,6.95289e-310,
260,96.9411,366,0.541667,260,6.95289e-310,
254,120.734,379,0.355245,254,6.95289e-310,
14,13,18,0.583333,14,6.95289e-310,
861,281.315,1442,0.141055,861,6.95289e-310,
17,13.0355,19,0.708333,17,6.95289e-310,
32,24.3137,41,0.4,32,6.95289e-310,
28,21.0711,36,0.5,28,6.95289e-310,
14,14.8284,21,0.466667,14,6.95289e-310,
22,16.2782,27,0.52381,22,6.95289e-310,
28,20.8284,29,0.848485,28,6.95289e-310,
15,14.6213,27,0.267857,15,6.95289e-310,
12,7.62132,13,0.6,12,6.95289e-310,
10,8.44975,10,0.625,10,6.95289e-310,
62,31.7279,71,0.574074,62,6.95289e-310,
958,217.989,1479,0.44662,958,6.95289e-310,
22,15.4142,26,0.628571,22,6.95289e-310,
40,25.5563,45,0.493827,40,6.95289e-310,
86,57.1421,143,0.472527,86,6.95289e-310,
62,39.2132,77,0.340659,62,6.95289e-310,
36,28.0711,66,0.257143,36,6.95289e-310,
100,59.799,166,0.346021,100,6.95289e-310,
11,10,13,0.6875,11,6.95289e-310,
70,42.0711,123,0.353535,70,6.95289e-310,
80,43.7635,112,0.512821,80,6.95289e-310,
20,19.4142,30,0.5,20,6.95289e-310,
1352,322.93,2082,0.484588,1352,6.95289e-310,
10,9.65685,10,0.666667,10,6.95289e-310,
16,13.4853,17,0.533333,16,6.95289e-310,
55,28.1421,57,0.611111,55,6.95289e-310,
72,34.1421,82,0.666667,72,6.95289e-310,
11,7.20711,15,0.458333,11,6.95289e-310,
29,19.0711,32,0.725,29,6.95289e-310,
11,9.41421,11,0.916667,11,6.95289e-310,
16,12.2071,23,0.533333,16,6.95289e-310,
123,51.1421,164,0.525641,123,6.95289e-310,
13,12.0355,17,0.433333,13,6.95289e-310,
12,10.0355,17,0.4,12,6.95289e-310,
13,10.6569,15,0.52,13,6.95289e-310,
38,27.4497,56,0.493506,38,6.95289e-310,
41,25.2782,47,0.569444,41,6.95289e-310,
18,15.0355,21,0.514286,18,6.95289e-310,
16,14.0355,22,0.4,16,6.95289e-310,
32,21.0711,37,0.666667,32,6.95289e-310,
16,14.4142,26,0.444444,16,6.95289e-310,
26,20.8284,42,0.433333,26,6.95289e-310,
14,12.6569,15,0.583333,14,6.95289e-310,
71,34.5563,83,0.563492,71,6.95289e-310,
22,17.6213,34,0.44898,22,6.95289e-310,
25,19.2426,32,0.625,25,6.95289e-310,
19,17.2071,24,0.351852,19,6.95289e-310,
20,14.4853,21,0.666667,20,6.95289e-310,
21,15.8284,24,0.7,21,6.95289e-310,
29,21.8284,47,0.414286,29,6.95289e-310,
17,17.2071,26,0.404762,17,6.95289e-310,
74,36.1421,87,0.569231,74,6.95289e-310,
237,130.841,458,0.365741,237,6.95289e-310,
11,11,13,0.611111,11,6.95289e-310,
37,22.8995,41,0.578125,37,6.95289e-310,
42,25.2782,54,0.5,42,6.95289e-310,
86,47.3492,143,0.438776,86,6.95289e-310,
24,18.4497,28,0.6,24,6.95289e-310,
4994,853.292,7451,0.490763,5288,6.95289e-310,
154,70.0416,203,0.473846,154,6.95289e-310,
13,9.44975,14,0.541667,13,6.95289e-310,
11,10.4497,12,0.55,11,6.95289e-310,
17,12.4497,18,0.708333,17,6.95289e-310,
165,69.8345,234,0.509259,165,6.95289e-310,
34,19.0711,35,0.809524,34,6.95289e-310,
113,56.6274,156,0.434615,113,6.95289e-310,
22,19.864,36,0.44,22,6.95289e-310,
12,10,12,1,12,6.95289e-310,
12,10,12,1,12,6.95289e-310,
30,18.8284,31,0.833333,30,6.95289e-310,
34,21.4853,37,0.62963,34,6.95289e-310,
52,25.8995,56,0.722222,52,6.95289e-310,
23,21.5208,35,0.383333,23,6.95289e-310,
114,44.6274,146,0.508929,114,6.95289e-310,
19,14.2426,23,0.527778,19,6.95289e-310,
37,22.0711,40,0.74,37,6.95289e-310,
10,8.62132,11,0.666667,10,6.95289e-310,
12,10,12,1,12,6.95289e-310,
20,15.0355,21,0.714286,20,6.95289e-310,
128,53.0416,158,0.492308,128,6.95289e-310,
15,11.4142,15,0.9375,15,6.95289e-310,
15,11.4142,15,0.9375,15,6.95289e-310,
335,128.361,458,0.496296,379,6.95289e-310,
44,27.8995,53,0.571429,44,6.95289e-310,
16,12.2426,17,0.8,16,6.95289e-310,
33,24.864,44,0.392857,33,6.95289e-310,
20,14.4853,21,0.666667,20,6.95289e-310,
30,18.2426,31,0.833333,30,6.95289e-310,
108,40.799,121,0.639053,108,6.95289e-310,
72,39.3848,101,0.503497,72,6.95289e-310,
14,12.0355,15,0.7,14,6.95289e-310,
52,31.3137,67,0.577778,52,6.95289e-310,
331,124.805,520,0.417929,346,6.95289e-310,
12,10,12,1,12,6.95289e-310,
15,11.4142,15,0.9375,15,6.95289e-310,
11,10.0355,11,0.6875,11,6.95289e-310,
14,11.6569,16,0.466667,14,6.95289e-310,
18,13.864,20,0.642857,18,6.95289e-310,
32,21.2782,40,0.444444,32,6.95289e-310,
13,9.62132,16,0.52,13,6.95289e-310,
27,17.4142,28,0.9,27,6.95289e-310,
16,12.6213,20,0.457143,16,6.95289e-310,
12,10.4142,12,0.75,12,6.95289e-310,
16,12.8284,18,0.666667,16,6.95289e-310,
20,14.6569,21,0.666667,20,6.95289e-310,
24,19.2426,29,0.6,24,6.95289e-310,
16,14.2071,20,0.533333,16,6.95289e-310,
33,23.3137,41,0.515625,33,6.95289e-310,
97,55.0061,155,0.404167,97,6.95289e-310,
46,33.4853,77,0.425926,46,6.95289e-310,
20,17.6569,25,0.555556,20,6.95289e-310,
48,34.3848,66,0.290909,48,6.95289e-310,
37,26.1066,43,0.513889,37,6.95289e-310,
50,28.2782,64,0.505051,50,6.95289e-310,
15,11.8284,21,0.416667,15,6.95289e-310,
48,35.4853,79,0.410256,48,6.95289e-310,
102,49.5563,139,0.461538,102,6.95289e-310,
97,56.5919,159,0.404167,97,6.95289e-310,
15,13.4142,19,0.428571,15,6.95289e-310,
36,28.6569,72,0.272727,36,6.95289e-310,
11,10.2426,11,0.733333,11,6.95289e-310,
16,12.2426,17,0.8,16,6.95289e-310,
20,15.2426,22,0.714286,20,6.95289e-310,
13,10.6213,15,0.65,13,6.95289e-310,
14,11.8284,18,0.583333,14,6.95289e-310,
10,8.20711,10,0.833333,10,6.95289e-310,
11,9.03553,11,0.733333,11,6.95289e-310,
23,16.2426,30,0.479167,23,6.95289e-310,
23,20.4497,32,0.410714,23,6.95289e-310,
23,17.3137,24,0.479167,23,6.95289e-310,
53,29.3137,58,0.602273,53,6.95289e-310,
16,14.2426,26,0.380952,16,6.95289e-310,
132,62.2843,165,0.488889,132,6.95289e-310,
516,247.125,1310,0.275641,516,6.95289e-310,
32,22.6569,40,0.533333,32,6.95289e-310,
22,20.2071,34,0.366667,22,6.95289e-310,
10,8.41421,15,0.4,10,6.95289e-310,
10,9.41421,11,0.666667,10,6.95289e-310,
144,65.8345,226,0.428571,144,6.95289e-310,
11,7.03553,15,0.458333,11,6.95289e-310,
13,11.6213,15,0.65,13,6.95289e-310,
90,55.1421,125,0.384615,90,6.95289e-310,
13,13.6213,21,0.40625,13,6.95289e-310,
11,10.2071,14,0.611111,11,6.95289e-310,
14,13.2071,20,0.424242,14,6.95289e-310,
10,10.4142,11,0.555556,10,6.95289e-310,
20,19.4142,28,0.416667,20,6.95289e-310,
20,15.2426,27,0.47619,20,6.95289e-310,
26,19.0355,38,0.412698,26,6.95289e-310,
75,40.7279,100,0.576923,75,6.95289e-310,
105,65.5208,211,0.299145,105,6.95289e-310,
326,211.906,648,0.354348,326,6.95289e-310,
735,392.853,1441,0.397297,735,6.95289e-310,
10,7,15,0.416667,10,6.95289e-310,
16,12,28,0.333333,16,6.95289e-310,
24,18.4142,34,0.533333,24,6.95289e-310,
14,11.8284,19,0.466667,14,6.95289e-310,
39,26.4497,45,0.696429,39,6.95289e-310,
71,49.5563,129,0.358586,71,6.95289e-310,
41,32.4497,48,0.602941,41,6.95289e-310,
43,29.864,59,0.377193,43,6.95289e-310,
1210,321.148,1375,0.630208,1210,6.95289e-310,
22,16.4497,25,0.611111,22,6.95289e-310,
59,34.7279,83,0.453846,59,6.95289e-310,
35,30.0355,58,0.324074,35,6.95289e-310,
21,18.0355,31,0.42,21,6.95289e-310,
13,12.2071,14,0.8125,13,6.95289e-310,
16,13.8284,23,0.533333,16,6.95289e-310,
17,14.4142,27,0.354167,17,6.95289e-310,
57,39.864,108,0.335294,57,6.95289e-310,
27,23.6213,31,0.692308,27,6.95289e-310,
245,102.042,376,0.459662,245,6.95289e-310,
51,31.0711,71,0.485714,51,6.95289e-310,
41,23.8995,44,0.650794,41,6.95289e-310,
27,19.0355,30,0.75,27,6.95289e-310,
28,21.2782,40,0.4375,28,6.95289e-310,
12,12.4497,16,0.428571,12,6.95289e-310,
25,17.6569,28,0.568182,25,6.95289e-310,
69,44.4853,115,0.383333,69,6.95289e-310,
46,29.8995,70,0.380165,46,6.95289e-310,
39,28.8995,51,0.382353,39,6.95289e-310,
44,30.2782,72,0.458333,44,6.95289e-310,
31,19.4853,37,0.442857,31,6.95289e-310,
73,36.7279,85,0.603306,73,6.95289e-310,
28,21.2426,44,0.5,28,6.95289e-310,
13,12.8284,26,0.309524,13,6.95289e-310,
45,36.0711,93,0.296053,45,6.95289e-310,
232,74.5269,276,0.615385,232,6.95289e-310,
81,42.0061,107,0.482143,81,6.95289e-310,
11,8.65685,12,0.55,11,6.95289e-310,
182,81.4558,297,0.399123,182,6.95289e-310,
12,11.0355,15,0.6,12,6.95289e-310,
109,51.4203,146,0.558974,109,6.95289e-310,
10,9.41421,15,0.4,10,6.95289e-310,
71,47.5563,135,0.311404,71,6.95289e-310,
10,8.82843,10,0.833333,10,6.95289e-310,
209,102.906,352,0.407407,227,6.95289e-310,
18,13.4142,19,0.9,18,6.95289e-310,
146,75.5919,198,0.528986,155,6.95289e-310,
16,15.6213,25,0.444444,16,6.95289e-310,
21,17.6569,25,0.35,21,6.95289e-310,
31,23.2426,45,0.476923,31,6.95289e-310,
219,80.2843,298,0.386243,219,6.95289e-310,
152,74.4558,289,0.331155,152,6.95289e-310,
407,234.249,589,0.431144,407,6.95289e-310,
23,17.8995,28,0.479167,23,6.95289e-310,
21,16.2426,31,0.466667,21,6.95289e-310,
175,72.8701,256,0.432099,175,6.95289e-310,
18,13.6213,18,0.857143,18,6.95289e-310,
35,25.2071,38,0.833333,35,6.95289e-310,
11,9.03553,12,0.733333,11,6.95289e-310,
72,41.3492,92,0.571429,72,6.95289e-310,
64,32.8995,76,0.592593,64,6.95289e-310,
18,14.6924,21,0.6,18,6.95289e-310,
27,22.8284,42,0.45,27,6.95289e-310,
88,58.1777,143,0.244444,88,6.95289e-310,
55,29.3137,77,0.392857,55,6.95289e-310,
16,13.2426,18,0.666667,16,6.95289e-310,
13,9.20711,16,0.541667,13,6.95289e-310,
14,12.0355,22,0.388889,14,6.95289e-310,
14,11.8284,21,0.388889,14,6.95289e-310,
14,11.0355,16,0.56,14,6.95289e-310,
11,8.62132,11,0.733333,11,6.95289e-310,
24,21.4853,33,0.380952,24,6.95289e-310,
27,19.3137,28,0.5625,27,6.95289e-310,
11,8,12,0.733333,11,6.95289e-310,
22,18.0711,24,0.611111,22,6.95289e-310,
31,20.4853,34,0.645833,31,6.95289e-310,
121,51.7279,145,0.636842,121,6.95289e-310,
13,11.8284,15,0.65,13,6.95289e-310,
63,33.6924,76,0.5625,63,6.95289e-310,
896,190.811,1135,0.516129,896,6.95289e-310,
16,13.6213,20,0.592593,16,6.95289e-310,
212,106.971,318,0.424,212,6.95289e-310,
222,86.663,294,0.474359,222,6.95289e-310,
412,136.598,576,0.538562,412,6.95289e-310,
29,20.2426,34,0.557692,29,6.95289e-310,
10,10.4142,10,0.833333,10,6.95289e-310,
15,12.0355,18,0.5,15,6.95289e-310,
28,18.6213,33,0.622222,28,6.95289e-310,
48,28.1066,55,0.571429,48,6.95289e-310,
16,14.2071,30,0.290909,16,6.95289e-310,
23,19.2071,29,0.69697,23,6.95289e-310,
267,95.2132,367,0.508571,267,6.95289e-310,
12,10,14,0.666667,12,6.95289e-310,
22,16.4142,27,0.564103,22,6.95289e-310,
144,94.5563,278,0.382979,144,6.95289e-310,
358,154.841,634,0.365306,385,6.95289e-310,
15,13.8284,22,0.416667,15,6.95289e-310,
39,28.4853,65,0.382353,39,6.95289e-310,
27,18.8284,28,0.84375,27,6.95289e-310,
54,29.864,75,0.45,54,6.95289e-310,
215,78.2843,279,0.495392,215,6.95289e-310,
12,10,12,1,12,6.95289e-310,
24,21.6569,41,0.428571,24,6.95289e-310,
25,18.2782,33,0.462963,25,6.95289e-310,
498,177.054,867,0.408867,498,6.95289e-310,
199,74.9056,281,0.394841,199,6.95289e-310,
78,49.3492,116,0.342105,78,6.95289e-310,
18,16.0711,21,0.514286,18,6.95289e-310,
12,11.2071,13,0.75,12,6.95289e-310,
15,12.6213,26,0.375,15,6.95289e-310,
40,28.5208,52,0.615385,40,6.95289e-310,
62,46.935,105,0.3875,62,6.95289e-310,
14,11.4142,14,0.933333,14,6.95289e-310,
11,9.82843,13,0.611111,11,6.95289e-310,
23,18.2426,29,0.469388,23,6.95289e-310,
10,9.20711,11,0.714286,10,6.95289e-310,
12,12,12,1,12,6.95289e-310,
18,16.4142,30,0.5,18,6.95289e-310,
38,23.864,50,0.527778,38,6.95289e-310,
46,37.5208,83,0.359375,46,6.95289e-310,
17,15.0355,30,0.377778,17,6.95289e-310,
11,11,14,0.611111,11,6.95289e-310,
10,10,10,1,10,6.95289e-310,
13,13.4142,18,0.464286,13,6.95289e-310,
10,8.82843,10,0.833333,10,6.95289e-310,
13,11.4142,23,0.464286,13,6.95289e-310,
335,191.977,677,0.253788,335,6.95289e-310,
13,11,15,0.65,13,6.95289e-310,
44,31.2426,80,0.376068,44,6.95289e-310,
27,19.0355,35,0.5,27,6.95289e-310,
17,16.0355,25,0.515152,17,6.95289e-310,
14,11.4142,17,0.583333,14,6.95289e-310,
21,15.6213,30,0.466667,21,6.95289e-310,
20,19.2071,35,0.416667,20,6.95289e-310,
38,30.6213,70,0.339286,38,6.95289e-310,
11,10.4497,12,0.55,11,6.95289e-310,
19,18.6213,32,0.316667,19,6.95289e-310,
54,40.8284,109,0.317647,54,6.95289e-310,
32,24.0711,43,0.444444,32,6.95289e-310,
36,24.4497,50,0.514286,36,6.95289e-310,
51,35.3137,70,0.375,51,6.95289e-310,
11,10.2071,13,0.733333,11,6.95289e-310,
11,9.62132,12,0.733333,11,6.95289e-310,
12,11.4142,16,0.571429,12,6.95289e-310,
32,24.864,42,0.457143,32,6.95289e-310,
23,18.4142,32,0.511111,23,6.95289e-310,
31,23.4497,47,0.3875,31,6.95289e-310,
37,27.2426,54,0.578125,37,6.95289e-310,
19,17.6213,29,0.422222,19,6.95289e-310,
22,18.8284,30,0.458333,22,6.95289e-310,
39,24.864,47,0.557143,39,6.95289e-310,
21,15.4497,23,0.7,21,6.95289e-310,
37,32.2426,68,0.272059,37,6.95289e-310,
13,11.2426,15,0.433333,13,6.95289e-310,
42,36.2426,70,0.375,42,6.95289e-310,
33,25.864,55,0.34375,33,6.95289e-310,
92,48.1777,134,0.410714,92,6.95289e-310,
26,18.864,34,0.464286,26,6.95289e-310,
29,17.864,32,0.644444,29,6.95289e-310,
14,12.8284,17,0.583333,14,6.95289e-310,
15,13.2426,17,0.6,15,6.95289e-310,
21,15.0711,23,0.7,21,6.95289e-310,
75,41.6274,100,0.390625,75,6.95289e-310,
10,8.82843,10,0.833333,10,6.95289e-310,
29,21.6213,31,0.805556,29,6.95289e-310,
31,24.6569,50,0.430556,31,6.95289e-310,
29,22.0355,41,0.483333,29,6.95289e-310,
14,10.8284,16,0.666667,14,6.95289e-310,
14,12.6569,24,0.388889,14,6.95289e-310,
15,13.0711,16,0.5,15,6.95289e-310,
10,9.65685,10,0.666667,10,6.95289e-310,
16,16.2071,21,0.592593,16,6.95289e-310,
20,17.4497,28,0.555556,20,6.95289e-310,
19,15.8284,26,0.527778,19,6.95289e-310,
20,15.8284,25,0.666667,20,6.95289e-310,
10,8.20711,13,0.47619,10,6.95289e-310,
49,31.6924,68,0.418803,49,6.95289e-310,
11,10.2071,12,0.55,11,6.95289e-310,
17,14.8284,24,0.53125,17,6.95289e-310,
21,19.2782,29,0.388889,21,6.95289e-310,
21,16.6569,23,0.65625,21,6.95289e-310,
26,22.2426,44,0.433333,26,6.95289e-310,
10,8.24264,18,0.333333,10,6.95289e-310,
12,12.8995,14,0.48,12,6.95289e-310,
34,29.8995,70,0.386364,34,6.95289e-310,
11,10.2426,12,0.55,11,6.95289e-310,
27,26,39,0.421875,27,6.95289e-310,
17,16.6213,27,0.309091,17,6.95289e-310,
28,21.1066,32,0.509091,28,6.95289e-310,
22,19.864,37,0.285714,22,6.95289e-310,
26,19.8995,33,0.541667,26,6.95289e-310,
29,21.0355,33,0.725,29,6.95289e-310,
12,11.6213,16,0.5,12,6.95289e-310,
36,20.2426,36,0.9,36,6.95289e-310,
10,9.24264,11,0.666667,10,6.95289e-310,
18,13.6213,21,0.666667,18,6.95289e-310,
24,20.4142,36,0.428571,24,6.95289e-310,
14,12.864,16,0.583333,14,6.95289e-310,
12,10.2071,13,0.8,12,6.95289e-310,
379,128.255,563,0.501323,379,6.95289e-310,
27,26.2071,43,0.421875,27,6.95289e-310,
11,9.20711,14,0.458333,11,6.95289e-310,
12,10.4142,13,0.75,12,6.95289e-310,
11,10.2071,12,0.785714,11,6.95289e-310,
15,13.2071,20,0.5,15,6.95289e-310,
28,23.6213,41,0.430769,28,6.95289e-310,
10,9.44975,11,0.555556,10,6.95289e-310,
19,15.2426,24,0.678571,19,6.95289e-310,
47,32.4497,74,0.419643,47,6.95289e-310,
16,13.2071,17,0.666667,16,6.95289e-310,
1928,542.978,3965,0.32678,2059,6.95289e-310,
16,14.2071,29,0.355556,16,6.95289e-310,
12,10.8284,12,0.666667,12,6.95289e-310,
40,29.8995,61,0.533333,40,6.95289e-310,
15,12.0355,16,0.714286,15,6.95289e-310,
15,12,15,1,15,6.95289e-310,
37,30.8995,67,0.352381,37,6.95289e-310,
116,44.4853,128,0.75817,116,6.95289e-310,
41,27.4853,60,0.394231,41,6.95289e-310,
16,15,24,0.363636,16,6.95289e-310,
19,14.2426,20,0.791667,19,6.95289e-310,
34,24.8284,40,0.68,34,6.95289e-310,
31,22.1066,36,0.574074,31,6.95289e-310,
23,18.2426,28,0.638889,23,6.95289e-310,
54,38.2782,128,0.284211,54,6.95289e-310,
28,18.2426,29,0.8,28,6.95289e-310,
10,10.4142,13,0.416667,10,6.95289e-310,
12,9.41421,15,0.571429,12,6.95289e-310,
12,11.4142,20,0.4,12,6.95289e-310,
11,10.4497,12,0.52381,11,6.95289e-310,
11,10.4497,12,0.55,11,6.95289e-310,
729,290.231,1352,0.336565,741,6.95289e-310,
43,29.6569,52,0.661538,43,6.95289e-310,
14,11.0355,14,0.777778,14,6.95289e-310,
23,19.2782,39,0.383333,23,6.95289e-310,
12,10,12,1,12,6.95289e-310,
47,32.864,77,0.391667,47,6.95289e-310,
15,12.4853,17,0.5,15,6.95289e-310,
15,11.4142,15,0.9375,15,6.95289e-310,
32,24.2782,52,0.457143,32,6.95289e-310,
20,14.8284,21,0.833333,20,6.95289e-310,
17,12.4142,18,0.809524,17,6.95289e-310,
10,9.20711,11,0.5,10,6.95289e-310,
25,21.6569,41,0.357143,25,6.95289e-310,
43,32.3137,58,0.355372,43,6.95289e-310,
47,27.6924,60,0.474747,47,6.95289e-310,
10,8.62132,10,0.666667,10,6.95289e-310,
11,10.2071,12,0.52381,11,6.95289e-310,
21,17.0711,23,0.65625,21,6.95289e-310,
30,24.0355,44,0.38961,30,6.95289e-310,
10,8.20711,11,0.833333,10,6.95289e-310,
65,49.7279,138,0.280172,65,6.95289e-310,
21,16.4142,30,0.466667,21,6.95289e-310,
15,12.8284,17,0.714286,15,6.95289e-310,
50,36.864,80,0.347222,50,6.95289e-310,
85,54.7635,116,0.393519,85,6.95289e-310,
381,184.604,719,0.373529,446,6.95289e-310,
42,23.0711,45,0.75,42,6.95289e-310,
23,16.2426,24,0.766667,23,6.95289e-310,
