552.0,379.847763109,2962,0.110444177671,552,0
413.0,279.941125497,968,0.205472636816,413,0
1174.0,508.3574311,6980,0.0744545915779,1174,0
2165.0,849.09545443,4973,0.258661887694,2165,1
2240.0,174.852813742,2274,0.783216783217,2240,1
6426.0,313.622366364,6598,0.76146462851,6426,1
3786.0,243.445742855,3850,0.524667405765,3786,1
2412.0,230.024386618,2478,0.547186932849,2412,1
5515.0,323.279220614,6121,0.722047656455,5515,1
3737.0,290.994949366,3780,0.542616523886,3737,2
